popularity,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,Key_0,Key_1,Key_2,Key_3,Key_4,Key_5,Key_6,Key_7,Key_8,Key_9,Key_10,Key_11,liveness,loudness,mode,speechiness,tempo,valence,count
37,0.956,0.466,94093,0.0718,0,2.30E-05,0,0,1,0,0,0,0,0,0,0,0,0,0.101,-18.256,1,0.0696,70.907,0.593,219
0,0.602,0.421,262557,0.37,0,3.05E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.0985,-7.974,0,0.0295,124.46,0.182,476
30,0.678,0.623,166520,0.301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,-10.014,1,0.0315,93.287,0.554,269
35,6.42E-06,0.163,245307,0.949,0,9.77E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.333,-5.921,1,0.171,163.895,0.157,28
55,0.679,0.635,179587,0.208,0,3.80E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.117,-15.701,1,0.0363,108.606,0.356,6
53,0.0344,0.479,245333,0.718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.282,-4.271,1,0.0368,149.576,0.398,16
32,0.521,0.473,118147,0.427,0,0.00134,0,0,0,0,0,0,0,0,0,0,1,0,0.553,-10.742,0,0.0406,137.139,0.444,162
0,0.992,0.719,184413,0.193,0,0.94,0,0,0,0,0,0,0,0,0,1,0,0,0.216,-17.037,1,0.0386,97.846,0.736,40
52,0.761,0.444,205867,0.385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.253,-7.759,1,0.0293,77.813,0.229,2
35,0.702,0.662,77107,0.579,0,5.58E-05,0,0,1,0,0,0,0,0,0,0,0,0,0.239,-10.187,1,0.0975,89.143,0.87,2
27,0.654,0.313,126933,0.324,0,0.923,1,0,0,0,0,0,0,0,0,0,0,0,0.513,-10.297,1,0.0296,92.101,0.371,23
58,0.0558,0.6,196116,0.811,0,6.82E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.109,-7.693,1,0.0788,124.303,0.622,26
45,0.000691,0.665,228907,0.967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36,-4.455,1,0.0581,111.045,0.629,99
0,0.989,0.718,92810,0.178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.622,-12.732,1,0.577,86.3,0.552,59
57,0.184,0.581,218307,0.548,0,0.00165,0,0,0,0,0,0,0,0,0,1,0,0,0.163,-13.448,1,0.0325,139.149,0.672,24
0,0.294,0.665,187985,0.315,0,0.0291,0,0,0,0,0,1,0,0,0,0,0,0,0.112,-15.255,0,0.0775,129.973,0.754,2
21,0.548,0.616,192053,0.468,0,0.00354,0,0,0,0,0,0,0,0,0,1,0,0,0.0963,-11.599,1,0.0277,104.246,0.268,32
51,0.408,0.652,225307,0.597,0,6.34E-05,0,0,0,0,0,0,0,1,0,0,0,0,0.143,-11.585,1,0.0278,119.97,0.578,902
25,0.558,0.609,129373,0.399,0,0.000394,0,0,0,0,0,0,0,0,0,1,0,0,0.148,-5.701,0,0.029,101.607,0.37,513
1,0.888,0.539,208707,0.323,0,0.584,0,0,0,0,0,0,0,1,0,0,0,0,0.13,-10.334,0,0.063,158.717,0.548,12
0,0.229,0.718,128211,0.247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.211,-20.552,1,0.949,126.591,0.576,2562
26,0.931,0.232,252800,0.118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.111,-16.495,0,0.0292,105.024,0.105,280
51,0.00493,0.562,261920,0.825,0,0.000629,0,0,0,0,0,1,0,0,0,0,0,0,0.57,-5.794,1,0.0269,97.54,0.694,49
36,0.983,0.341,565987,0.0667,0,0.917,0,0,1,0,0,0,0,0,0,0,0,0,0.0642,-23.261,1,0.0485,117.294,0.0808,21
56,0.00465,0.481,223173,0.88,0,6.02E-05,0,0,0,0,1,0,0,0,0,0,0,0,0.204,-4.55,1,0.0717,95.023,0.289,50
0,0.978,0.659,179573,0.283,0,0.892,0,0,0,0,0,1,0,0,0,0,0,0,0.0997,-11.696,0,0.047,105.826,0.687,49
3,8.79E-05,0.404,30016,0.961,0,0.915,0,0,0,0,0,0,0,0,0,0,1,0,0.38,-7.525,0,0.0425,127.989,0.611,24
41,0.354,0.822,228467,0.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0916,-6.585,0,0.049,119.996,0.966,10
36,0.0715,0.485,196027,0.76,0,0.000173,0,0,0,0,0,0,0,0,0,1,0,0,0.221,-14.838,1,0.0412,119.02,0.602,24
58,0.0841,0.588,337933,0.641,0,0.000663,0,0,0,0,0,1,0,0,0,0,0,0,0.303,-12.205,1,0.0312,119.374,0.548,46
17,0.715,0.392,175070,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24,-8.304,0,0.0637,185.063,0.567,1435
41,0.153,0.438,566560,0.619,0,0.727,0,0,0,0,0,0,0,0,0,1,0,0,0.541,-8.586,0,0.0599,111.696,0.675,12
11,0.973,0.504,151893,0.424,0,0.829,0,0,0,0,0,1,0,0,0,0,0,0,0.18,-11.421,0,0.0531,203.04,0.883,284
18,0.485,0.547,320373,0.632,0,0.915,0,0,0,0,0,1,0,0,0,0,0,0,0.098,-12.364,1,0.0337,81.326,0.823,6
0,0.962,0.235,168947,0.0416,0,1.20E-05,0,0,0,0,0,1,0,0,0,0,0,0,0.138,-21.711,1,0.0386,74.732,0.156,24
0,0.958,0.638,191867,0.141,0,1.19E-05,0,0,0,1,0,0,0,0,0,0,0,0,0.392,-11.388,0,0.086,143.118,0.549,4
2,0.727,0.611,148454,0.81,0,1.86E-05,0,0,1,0,0,0,0,0,0,0,0,0,0.165,-7.196,1,0.285,143.616,0.938,58
31,0.784,0.767,115627,0.402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.363,-10.935,0,0.47,125.466,0.898,220
11,0.843,0.806,192210,0.167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.413,-10.929,0,0.0441,115.419,0.675,68
17,0.742,0.563,123600,0.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.388,-9.127,1,0.0683,111.68,0.595,42
23,0.404,0.608,133773,0.677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.101,-6.61,1,0.0357,155.788,0.972,192
21,0.495,0.497,263133,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.152,-9.668,1,0.0573,84.145,0.326,54
63,0.132,0.439,250707,0.489,0,0.000643,0,0,0,0,0,0,0,0,1,0,0,0,0.114,-6.286,1,0.0368,143.808,0.253,16
0,0.0764,0.803,190440,0.798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0775,-4.855,0,0.173,88.018,0.761,236
0,0.822,0.51,176267,0.782,0,0.00409,0,0,0,0,0,0,0,1,0,0,0,0,0.222,-5.583,0,0.141,100.712,0.394,24
0,0.995,0.833,157507,0.259,0,0.544,0,0,0,0,0,1,0,0,0,0,0,0,0.123,-11.64,0,0.151,124.328,0.896,3179
15,0.976,0.596,126183,0.195,0,0.88,0,0,0,0,1,0,0,0,0,0,0,0,0.0957,-22.786,0,0.0435,149.99,0.37,10
20,0.818,0.518,135013,0.474,0,0.00422,0,0,0,1,0,0,0,0,0,0,0,0,0.219,-12.01,1,0.0371,141.908,0.801,1003
48,0.677,0.664,383533,0.75,0,0.0163,0,0,0,0,0,1,0,0,0,0,0,0,0.0576,-6.439,1,0.0405,172.271,0.954,63
39,0.00661,0.75,107720,0.826,0,0.63,0,0,0,0,1,0,0,0,0,0,0,0,0.153,-9.992,0,0.0472,113.294,0.896,911
35,0.0401,0.535,299440,0.644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0989,-6.379,1,0.0485,76.965,0.49,114
25,0.189,0.478,211893,0.549,0,1.85E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.359,-10.378,1,0.0398,169.23,0.838,77
0,0.963,0.225,105025,0.275,0,0.00225,0,0,0,0,0,0,0,0,0,1,0,0,0.257,-12.404,1,0.0368,76.331,0.444,2
40,0.0329,0.506,249800,0.508,0,0.0265,0,0,1,0,0,0,0,0,0,0,0,0,0.268,-13.749,1,0.0276,108.943,0.909,213
31,0.941,0.358,235267,0.176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.117,-15.122,1,0.038,147.392,0.319,47
37,0.049,0.479,167093,0.711,0,0.0104,0,0,1,0,0,0,0,0,0,0,0,0,0.0853,-7.242,1,0.044,203.762,0.705,53
21,0.571,0.351,123600,0.579,0,7.95E-05,0,0,0,0,0,0,1,0,0,0,0,0,0.216,-7.557,1,0.033,154.742,0.929,880
39,0.197,0.619,341307,0.517,0,0.0744,0,0,0,0,0,1,0,0,0,0,0,0,0.351,-10.476,0,0.0566,90.068,0.405,52
68,0.286,0.624,206013,0.424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.173,-8.237,1,0.24,76.671,0.584,172
52,0.805,0.57,135507,0.259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.112,-14.393,1,0.0332,124.863,0.485,124
40,0.882,0.553,179040,0.656,0,0.0701,0,0,1,0,0,0,0,0,0,0,0,0,0.557,-7.167,1,0.0616,61.665,0.606,20
22,0.891,0.188,228000,0.143,0,8.77E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.108,-15.963,1,0.0337,87.741,0.133,1435
2,0.382,0.634,369373,0.455,0,0.00284,0,0,0,0,0,0,0,0,0,0,1,0,0.861,-13.078,0,0.0498,96.025,0.245,12
0,0.187,0.662,147627,0.137,0,0.0729,1,0,0,0,0,0,0,0,0,0,0,0,0.0361,-26.486,1,0.0776,90.714,0.478,4
53,0.0517,0.646,265653,0.929,0,0.0301,0,0,0,0,0,0,0,1,0,0,0,0,0.139,-4.58,1,0.043,119.027,0.419,44
31,0.0553,0.178,254667,0.914,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36,-12.242,0,0.14,173.8,0.0392,28
0,0.986,0.473,199947,0.467,0,0.913,0,0,0,0,0,0,0,1,0,0,0,0,0.14,-11.669,0,0.0414,117.399,0.767,293
30,0.791,0.586,104360,0.0652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.162,-16.049,1,0.0389,119.287,0.54,951
5,0.905,0.543,230707,0.145,0,7.35E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.367,-9.948,1,0.0604,116.507,0.441,8
49,0.552,0.767,236467,0.671,0,3.23E-05,0,0,0,0,0,1,0,0,0,0,0,0,0.201,-9.995,1,0.0317,135.468,0.921,35
47,0.976,0.322,210476,0.087,0,0.00139,0,0,0,0,0,0,0,0,0,0,0,1,0.0983,-14.483,0,0.0455,82.199,0.187,61
27,0.386,0.393,322400,0.806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.994,-7.044,1,0.131,99.281,0.673,929
41,0.00163,0.342,327333,0.861,0,0.0497,0,0,0,0,0,0,0,0,1,0,0,0,0.159,-6.657,1,0.0533,102.917,0.298,140
17,0.951,0.22,326760,0.111,0,0.852,0,0,0,0,1,0,0,0,0,0,0,0,0.0995,-20.323,1,0.0339,171.957,0.0901,20
0,0.954,0.699,142600,0.308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0912,-12.087,0,0.0933,123.273,0.833,18
32,0.0567,0.305,681667,0.381,0,0.0212,0,0,0,0,1,0,0,0,0,0,0,0,0.0972,-14.163,0,0.0331,115.888,0.101,14
44,0.251,0.3,697933,0.382,0,0.000109,0,0,0,0,0,0,0,0,0,1,0,0,0.98,-15.643,1,0.0415,117.81,0.298,313
8,0.581,0.697,227827,0.505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.109,-9.819,0,0.0917,77.967,0.692,4
0,0.387,0.468,249747,0.628,0,0.951,0,0,0,0,0,1,0,0,0,0,0,0,0.117,-7.972,1,0.0299,134.018,0.632,20
60,0.566,0.545,173173,0.454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0541,-6.706,1,0.0302,96.784,0.393,788
37,0.913,0.594,184133,0.141,0,1.41E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.135,-13.498,1,0.0327,105.235,0.433,153
17,0.995,0.356,344961,0.168,0,0.429,0,0,0,0,0,0,0,1,0,0,0,0,0.187,-13.009,1,0.0416,101.043,0.225,508
13,0.894,0.0862,191507,0.165,0,0.351,0,0,0,1,0,0,0,0,0,0,0,0,0.0706,-18.675,1,0.0368,167.167,0.0554,73
18,0.576,0.499,117000,0.691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0825,-5.777,1,0.0333,147.34,0.874,52
0,0.994,0.805,167000,0.199,0,0.792,0,0,1,0,0,0,0,0,0,0,0,0,0.125,-13.542,1,0.0963,116.724,0.793,3179
0,0.994,0.454,198455,0.222,0,0.941,0,0,0,0,0,1,0,0,0,0,0,0,0.161,-14.438,0,0.161,215.771,0.626,8
42,0.179,0.587,224640,0.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0878,-7.746,1,0.0278,99.916,0.33,17
27,0.0152,0.546,163467,0.479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.192,-14.617,1,0.0307,118.311,0.902,30
0,0.989,0.4,169937,0.0855,0,0.89,0,1,0,0,0,0,0,0,0,0,0,0,0.141,-22.416,1,0.052,141.813,0.375,8
0,0.984,0.524,199195,0.259,0,0.913,0,0,1,0,0,0,0,0,0,0,0,0,0.257,-19.034,1,0.0938,101.295,0.666,873
1,0.977,0.492,191440,0.164,0,0.485,0,0,0,0,0,0,0,0,0,0,1,0,0.162,-21.613,0,0.0378,117.87,0.584,73
32,0.0701,0.606,165558,0.995,1,2.55E-05,0,0,0,0,0,0,0,0,1,0,0,0,0.266,-4.448,0,0.349,94.799,0.368,106
0,0.0273,0.748,166462,0.624,1,9.12E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.105,-9.802,1,0.113,149.999,0.429,4
0,0.989,0.452,194187,0.165,0,0.923,0,1,0,0,0,0,0,0,0,0,0,0,0.113,-20.616,1,0.0867,67.168,0.299,144
0,0.000772,0.597,395668,0.74,0,0.888,0,0,0,0,0,0,0,0,1,0,0,0,0.0707,-9.468,1,0.0553,137.028,0.558,14
25,0.228,0.847,257893,0.718,0,0.00407,0,0,0,0,0,0,0,0,0,0,1,0,0.697,-8.296,0,0.0867,130.501,0.781,69
22,0.791,0.709,139707,0.288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.257,-19.224,0,0.0344,131.731,0.929,20
45,0.31,0.383,571667,0.9,0,0.00357,0,0,1,0,0,0,0,0,0,0,0,0,0.945,-9.782,1,0.223,119.232,0.385,218
18,0.796,0.235,326022,0.437,0,2.21E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.132,-5.525,1,0.0377,68.427,0.437,46
87,0.0546,0.598,175721,0.427,1,5.83E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.21,-8.764,0,0.0317,76.469,0.0605,148
0,0.992,0.798,170013,0.127,0,0.0268,0,0,0,0,0,0,0,1,0,0,0,0,0.11,-13.741,1,0.109,114.485,0.848,3179
0,0.978,0.518,173307,0.436,0,0.000481,0,0,0,0,0,0,0,1,0,0,0,0,0.299,-9.145,0,0.124,73.55,0.657,2
69,0.638,0.263,289792,0.237,0,0.305,0,0,0,1,0,0,0,0,0,0,0,0,0.109,-13.738,1,0.0344,73.024,0.0461,16
37,0.097,0.654,239507,0.573,0,9.87E-06,0,0,0,0,1,0,0,0,0,0,0,0,0.167,-7.74,0,0.0656,157.68,0.897,4
28,0.657,0.489,159627,0.338,0,0.0383,0,0,0,0,0,1,0,0,0,0,0,0,0.145,-13.661,0,0.042,76.236,0.584,2
0,0.564,0.298,202613,0.33,0,0.00583,0,1,0,0,0,0,0,0,0,0,0,0,0.702,-12.386,1,0.0524,144.708,0.366,16
21,0.93,0.456,186627,0.124,0,2.05E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.11,-17.432,1,0.065,133.647,0.192,78
24,0.662,0.528,147987,0.518,0,0.933,0,0,1,0,0,0,0,0,0,0,0,0,0.305,-11.762,1,0.0348,177.437,0.955,184
46,0.706,0.429,253067,0.28,0,0.000524,0,0,0,0,0,0,0,0,1,0,0,0,0.115,-12.147,1,0.0319,119.856,0.164,32
68,0.0315,0.625,230426,0.877,0,0.0811,0,0,0,0,0,0,0,0,0,0,1,0,0.672,-7.176,0,0.162,192.296,0.865,72
0,0.992,0.609,191773,0.25,0,0.483,0,0,0,0,1,0,0,0,0,0,0,0,0.144,-15.931,0,0.0436,123.378,0.653,118
7,0.81,0.515,175293,0.614,0,1.12E-05,0,0,0,1,0,0,0,0,0,0,0,0,0.328,-9.089,1,0.0361,112.642,0.732,24
29,0.0533,0.706,316799,0.537,0,8.80E-05,0,0,0,0,0,1,0,0,0,0,0,0,0.144,-15.894,0,0.0413,105.139,0.964,92
24,0.671,0.664,243267,0.148,0,0.00011,0,0,0,0,0,0,0,0,0,0,1,0,0.0949,-18.742,1,0.0363,73.028,0.293,192
26,0.451,0.638,296920,0.497,0,0.271,0,0,0,0,0,0,0,0,0,1,0,0,0.166,-14.142,0,0.0832,77.773,0.658,16
20,0.708,0.48,281587,0.219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.762,-13.872,0,0.066,181.057,0.485,929
27,0.702,0.484,123653,0.504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0791,-10.244,0,0.0304,96.48,0.627,46
11,0.737,0.613,152840,0.269,0,0.00024,1,0,0,0,0,0,0,0,0,0,0,0,0.329,-13.061,1,0.0334,131.561,0.883,217
58,0.872,0.321,105440,0.0331,0,2.65E-06,0,0,0,0,0,0,0,0,0,0,1,0,0.109,-30.093,1,0.047,90.758,0.182,130
36,0.308,0.768,294680,0.367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.104,-9.979,0,0.0879,97.011,0.436,11
25,0.819,0.65,136493,0.395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.112,-11.723,1,0.288,174.439,0.914,49
62,0.0592,0.423,160307,0.681,0,0.000177,0,0,0,0,0,0,0,0,0,0,1,0,0.0889,-9.756,1,0.0397,110.461,0.559,74
11,0.198,0.654,270773,0.751,0,0.258,0,0,0,0,0,0,0,0,0,1,0,0,0.0732,-9.624,0,0.03,143.363,0.869,244
37,0.00323,0.368,154040,0.986,0,6.61E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.0787,-5.016,1,0.0533,165.902,0.452,140
30,0.129,0.432,221840,0.47,0,0.844,0,0,0,0,0,0,0,0,0,1,0,0,0.131,-16.793,0,0.0386,116.442,0.776,13
24,0.578,0.567,247093,0.694,0,0.0118,0,0,1,0,0,0,0,0,0,0,0,0,0.0943,-11.054,1,0.0317,88.476,0.7,16
64,0.492,0.71,116267,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.221,-11.247,0,0.0843,89.941,0.63,164
13,0.604,0.607,304947,0.572,0,3.53E-06,0,1,0,0,0,0,0,0,0,0,0,0,0.0915,-8.138,1,0.0274,113.928,0.744,266
41,0.0012,0.541,274107,0.959,0,0.122,0,0,1,0,0,0,0,0,0,0,0,0,0.111,-7.654,1,0.0605,103.955,0.228,102
46,0.604,0.607,304947,0.572,0,3.53E-06,0,1,0,0,0,0,0,0,0,0,0,0,0.0915,-8.138,1,0.0274,113.928,0.744,266
14,0.94,0.179,155053,0.269,0,0.481,0,0,0,1,0,0,0,0,0,0,0,0,0.318,-12.306,1,0.0354,56.617,0.129,280
50,0.791,0.476,245333,0.148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0602,-15.794,1,0.0313,97.847,0.261,10
0,0.00217,0.121,418038,0.851,1,0.964,0,0,0,0,1,0,0,0,0,0,0,0,0.229,-14.608,0,0.0602,156.869,0.132,30
56,0.721,0.637,255002,0.189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0939,-10.726,1,0.0471,120.142,0.695,32
16,0.819,0.599,152800,0.261,0,2.43E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.158,-11.967,1,0.0385,119.499,0.567,6
44,0.212,0.766,310240,0.533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0835,-7.871,1,0.0263,102.018,0.814,6
43,0.0207,0.702,179107,0.678,0,0.552,0,0,0,0,0,1,0,0,0,0,0,0,0.0986,-6.854,1,0.0369,126.557,0.433,82
31,0.752,0.39,459213,0.346,0,0.00454,0,0,0,0,0,0,0,0,0,1,0,0,0.149,-13.611,1,0.087,76.081,0.347,210
42,0.568,0.43,155400,0.147,0,0.00235,0,0,0,0,0,1,0,0,0,0,0,0,0.106,-16.677,1,0.0548,141.024,0.25,18
26,0.0644,0.639,311107,0.775,0,0.00309,0,0,0,0,0,0,0,0,0,0,1,0,0.287,-12.102,1,0.0334,111.624,0.572,218
0,0.198,0.107,285179,0.197,0,0.843,0,0,0,0,0,0,0,0,0,1,0,0,0.499,-15.126,0,0.0401,68.012,0.0392,109
8,0.84,0.672,210400,0.329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0525,-7.521,1,0.0369,126.248,0.512,52
59,0.281,0.782,240173,0.835,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.459,-4.278,0,0.283,80.014,0.527,3
64,0.13,0.749,187600,0.484,0,0.137,0,0,0,0,0,1,0,0,0,0,0,0,0.0486,-9.944,1,0.0484,167.084,0.939,190
50,0.438,0.66,261373,0.361,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.39,-10.418,1,0.089,148.073,0.604,46
36,0.887,0.211,379507,0.199,0,0.0154,0,0,0,0,0,0,1,0,0,0,0,0,0.127,-12.394,1,0.0361,76.667,0.117,236
52,0.00135,0.616,177760,0.871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.426,-4.128,1,0.049,119.967,0.679,6
10,0.0661,0.551,243379,0.909,0,0.203,0,0,0,0,0,0,0,1,0,0,0,0,0.0822,-5.394,1,0.0417,141.952,0.963,406
0,0.00434,0.705,180004,0.973,0,0.0394,0,0,0,0,0,0,1,0,0,0,0,0,0.33,1.027,0,0.176,144.002,0.561,10
0,0.00121,0.683,337190,0.643,0,0.749,0,0,0,0,0,0,0,0,0,0,1,0,0.0848,-11.253,1,0.0462,121.035,0.659,44
0,0.994,0.407,181400,0.058,0,0.673,0,0,0,0,0,0,0,0,1,0,0,0,0.0886,-16.607,1,0.0727,74.732,0.372,102
51,0.0182,0.576,261747,0.912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.293,-3.623,1,0.0403,79.981,0.727,145
25,0.847,0.336,198840,0.239,0,0.00127,0,0,0,0,0,0,0,0,1,0,0,0,0.0886,-14.785,1,0.0334,63.649,0.182,211
54,0.149,0.584,132013,0.802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0683,-8.03,1,0.0784,114.172,0.835,1003
27,0.928,0.583,226680,0.398,0,4.72E-06,1,0,0,0,0,0,0,0,0,0,0,0,0.152,-6.814,1,0.0326,99.244,0.528,269
67,0.00533,0.817,294463,0.797,0,7.77E-06,0,1,0,0,0,0,0,0,0,0,0,0,0.0551,-4.395,0,0.084,119.977,0.362,122
49,0.0729,0.415,290933,0.688,0,0.0495,0,0,0,0,0,0,0,1,0,0,0,0,0.0832,-10.504,1,0.0636,96.968,0.23,652
10,0.953,0.563,187067,0.468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.738,-15.112,1,0.952,149.453,0.633,62
42,0.0189,0.627,232800,0.777,0,1.09E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.173,-6.91,1,0.0322,112.599,0.643,6
58,0.453,0.8,185133,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.071,-5.512,1,0.0683,113.479,0.901,6
15,0.933,0.308,134667,0.0998,0,0.000585,1,0,0,0,0,0,0,0,0,0,0,0,0.0764,-20.704,0,0.0363,124.548,0.203,177
72,0.562,0.592,185093,0.637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13,-8.48,1,0.0992,159.701,0.565,97
59,0.201,0.547,277600,0.513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0866,-7.006,1,0.0267,73.214,0.2,24
39,0.0329,0.371,330173,0.513,0,0.00104,1,0,0,0,0,0,0,0,0,0,0,0,0.127,-9.524,0,0.0309,120.276,0.328,89
24,0.748,0.682,211739,0.136,0,0.000747,0,0,0,0,0,1,0,0,0,0,0,0,0.172,-17.925,0,0.0571,80.46,0.349,38
76,0.698,0.56,197933,0.674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.123,-6.048,1,0.0446,119.942,0.421,6
48,0.658,0.841,170600,0.574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.141,-8.021,1,0.124,151.425,0.895,8
0,0.979,0.311,296173,0.294,0,0.148,0,0,0,0,0,0,0,1,0,0,0,0,0.18,-11.556,1,0.0342,148.945,0.399,20
51,0.0065,0.419,157360,0.75,0,0.254,0,0,0,0,0,0,0,0,0,0,0,1,0.249,-8.798,0,0.0469,150.064,0.861,72
36,0.0504,0.445,494627,0.789,0,0.00214,0,0,1,0,0,0,0,0,0,0,0,0,0.106,-8.108,1,0.0726,113.644,0.565,31
42,0.344,0.433,336560,0.53,0,1.05E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.149,-7.411,1,0.0278,171.129,0.477,104
0,0.896,0.481,130560,0.508,0,0.000985,0,0,0,0,0,0,0,0,0,1,0,0,0.174,-9.6,0,0.0372,89.467,0.841,173
48,0.241,0.488,266733,0.905,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.305,-4.21,1,0.334,82.385,0.674,196
0,0.943,0.531,219520,0.376,0,1.12E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.107,-15.157,1,0.105,166.647,0.793,1248
0,0.00043,0.772,614533,0.97,0,0.873,1,0,0,0,0,0,0,0,0,0,0,0,0.113,-8.556,1,0.0437,141.028,0.577,38
29,0.00125,0.311,271800,0.96,0,0.00114,0,0,1,0,0,0,0,0,0,0,0,0,0.103,-7.255,1,0.124,175.183,0.421,652
38,0.255,0.369,400693,0.558,0,0.000774,0,0,0,0,0,1,0,0,0,0,0,0,0.173,-10.664,0,0.148,66.952,0.555,195
19,0.37,0.542,208507,0.732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.325,-7.018,1,0.0418,141.408,0.674,929
0,0.995,0.794,201853,0.202,0,0.813,0,0,0,0,1,0,0,0,0,0,0,0,0.12,-12.398,1,0.13,116.083,0.792,3179
41,0.182,0.84,148813,0.856,0,0.000297,0,0,0,0,0,0,0,0,1,0,0,0,0.306,-11.277,1,0.328,93.41,0.763,4
42,0.0387,0.729,233893,0.62,0,0.00333,0,0,0,0,0,0,0,0,0,1,0,0,0.0287,-10.696,1,0.0427,128.272,0.949,14
63,0.221,0.651,230720,0.665,0,7.91E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.0403,-7.43,0,0.0269,97.996,0.647,66
26,0.978,0.444,181800,0.183,0,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0.688,-20.304,1,0.045,96.249,0.627,929
8,0.282,0.56,135670,0.679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0852,-9.562,1,0.0402,131.72,0.331,62
0,0.385,0.665,101097,0.288,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81,-19.409,0,0.917,149.871,0.568,2350
32,0.075,0.529,347507,0.491,0,0.028,1,0,0,0,0,0,0,0,0,0,0,0,0.123,-15.282,0,0.0307,130.691,0.609,4
60,0.308,0.551,250760,0.614,0,0.723,1,0,0,0,0,0,0,0,0,0,0,0,0.124,-13.492,1,0.0434,104.978,0.445,20
19,0.908,0.446,159600,0.218,0,0.000181,0,0,1,0,0,0,0,0,0,0,0,0,0.192,-11.738,1,0.0381,102.35,0.137,494
